CoVIC ID,Isotype,Epitope Community (RBD),ADCP,mADCP,ADNP,mADNP,ADCD,ADNKA_CD107a,ADNKA_MIP-1b,FcgR2aR,FcgR3aV,FcgR2b,FcgR3b,FcRn,mFcR2b,mFcR3,mFcR4,(0.5 mg/mL) % survival,(1.5 mg/mL) % survival,IC50_WA1 (ng/mL),IC80_WA1 (ng/mL),IC50_UTMB (ng/mL),IC80_UTMB (ng/mL),IC90_UTMB (ng/mL),neut_cluster
214,IgG1,6.0,1.218004403622479,1.042079105684212,-0.6567213389008741,0.1824523770917688,-0.4390241023821598,0.6243909459851967,1.2871452246466824,0.9283748989142596,0.7534108108972714,1.0096139860753446,1.0413498324109178,0.5752227380955749,1.1795670133921412,0.20106447737242442,1.0238725122869816,,10.0,0.9955338405127139,0.9949108888528808,0.7869158618041089,0.8369781885067263,0.8507974353661626,2
215,IgG1,4.0,1.1658126604044403,0.1672152125837672,-0.879397833486672,-0.4091414989711635,-0.658513974250464,1.5997418383401363,1.6130675366989036,0.8712830809263756,0.8806834934135613,0.9308914577924033,0.834884076954933,0.5767187075829454,1.4408811296404425,0.551161588033974,1.0231485476636213,10.0,60.0,-0.7745017018352388,-0.5808145920242676,-0.5072287627613652,-0.4290256112943074,-0.3745458859641631,3
217,IgG1,,-1.762094816931332,-2.3454983207053846,-0.8203822777871103,-1.0438171702198553,-0.22772156092781295,-2.3646399356013954,-2.722327851264547,-1.7083983842323065,-1.989819636193109,-0.9302300848716785,-2.308178586652274,0.5364279265622123,-0.9222722231871218,-0.19653627598365478,-2.308057718745377,,50.0,0.46855495026545435,1.0004050944163032,1.4152828209762185,1.3351110901608751,1.2622500540027564,2
218,IgG1,,-1.5920369748650018,-3.673958203565304,-0.8616473183017699,-1.5060800939009409,-0.15292668334704196,-7.249378095188612,-2.62813032401543,-1.708734231139382,-2.0638277230671487,-0.9309572604808225,-2.3053741974095843,0.5347391123482962,-0.9351671740668236,-0.15985430632076977,-2.302471981500568,0.0,,0.6451513419280847,0.6491761504738524,1.4853867269003047,1.37258175646214,1.2792893979023534,2
221,IgG1,,-1.8248331112222367,-3.3774526826845923,-0.9837493995974254,-1.0319578057757322,0.8278898410824992,-1.8657873240839382,-3.3495535733554944,-1.7102330280607116,-2.054734823992409,-0.9304045273815299,-2.3084672252086746,0.5365737017007585,-0.9295238328516136,-0.10849638228811317,-2.3107849356532246,,60.0,0.8026305000317676,0.8710777733419837,0.16547539088016397,0.46976651246829615,0.6393025928436471,1
223,IgG1,,0.4757992524988276,0.7085257359417552,-0.6053586563673068,-0.288205682157206,-0.5857997539042531,-0.06286788258150552,-0.11829835491873662,0.9035641793935001,0.8824947800212057,0.9290870618016489,0.9132813316429543,0.5414365308185536,1.317900194481097,0.3590115669286256,0.9560025687382616,,10.0,0.1723141257821542,0.27425445943676136,0.13411839723797686,0.1338698715764195,0.13131387535202224,1
231,IgG1,2.0,0.5575959802418363,1.0356625203129033,-0.6131258858601086,-0.8133185808476083,-0.04206799312501867,-1.1557315802907233,-0.4844615235618206,1.0077311699700262,0.7855452251758556,0.872572439290293,1.0409672807572892,0.5614778864538889,1.1439470299103103,0.38958273852767883,0.9475724594211729,,60.0,-1.1728822097601048,-1.3371268548750208,-1.2025407909534873,-1.2335556305430664,-1.225357454795147,3
235,IgG1,,0.8633887044231253,1.1837295343364276,-0.5977596870547417,-0.436665550443145,0.35321165650627373,0.788190584748219,0.5600512708345606,1.0350103775969708,0.9478384155471745,1.0554450108937998,1.0292392915718676,0.582543057031138,1.3079042754172296,0.37991479339514983,1.0131578682887288,0.0,,-0.14804868286908154,-0.15416378138889256,-0.9061732011505423,-1.0229980674506913,-1.0719321955368557,3
236,IgG1,,0.7770528419414998,1.1124751424662078,-0.6166289674971008,0.2775025964934296,0.12095674954809052,0.2031683415844398,0.3936528845403734,1.0120388968092973,0.8666013228022599,0.9515719037971095,1.1294311772743706,0.5757685275728806,1.4046181306675185,0.26443835204154803,0.9644264206917517,,50.0,0.1809701452850583,0.05278841179686865,-0.8587288112429431,-1.0340905375421767,-1.1176466368622373,3
237,IgG1,,0.7976849432980672,1.0613571512514564,-0.03840410019670208,0.3861826549765971,0.13111617232993214,0.8794506286480502,1.341593713300479,0.9069734708039524,0.8153651389714918,0.8796026571164071,0.8093554002124368,0.5537204425938872,0.8673611288578602,0.21584958507010094,0.9403268778909488,,0.0,-0.09415296695833354,0.39045453717329426,0.13411839723797686,0.1338698715764195,0.13131387535202224,1
241,IgG1,7.0,0.8910152695634735,0.9885299408672391,-0.21122667331258657,0.9383718403080354,-0.08895953012267328,1.7801544461327816,1.1885952406608145,1.0133377024042682,0.9579049992810105,1.116374121176545,1.0334868596925946,0.5747965862716962,1.2273775994785674,0.27960554517337294,1.02879841088952,,70.0,-0.7745017018352388,-0.5261883475241015,-0.25770183044288064,-0.38287571771995715,-0.4469927344217059,3
242,IgG1,7.0,0.7542914201761586,0.9200806949703124,-0.5291451461311601,0.2168109016512438,-0.16529733697134527,1.9739524823585086,1.4047394220759395,0.9806202454454749,0.9011768907677453,1.057394477543832,1.0466664279178155,0.5717729770607868,1.2652792604965484,0.4756683292652527,1.0572942479701477,10.0,80.0,-0.7745017018352388,-0.30681995441615084,-0.3020740225801258,-0.34051438156839287,-0.358869489606798,3
243,IgG1,7.0,0.5960320916181782,1.0386558636541487,-0.5321951886246971,0.5307284603775873,-0.029795454042014773,1.7600806790989425,1.284104778792795,0.8285186710424085,0.8564100785565569,0.9211570904383527,0.8658473606151399,0.5649870937047985,1.0394433324477457,0.358330256041526,0.9935209724295576,,100.0,-0.047466374507476025,-0.12038879484617175,-0.28464144767950517,-0.43585059336282767,-0.5155344706792727,1
244,IgG1,7.0,-0.07117142900072192,0.04901008921968949,-0.8657885098527643,0.2979131623197209,-0.5357330338863157,0.6950499504406695,0.974545514763229,0.3039512064074425,0.715665814539368,-0.08536770124079952,0.6305123625052212,0.5410275410648143,-0.4499876737470147,-0.4257596075327322,0.4497965704012867,20.0,90.0,1.7202234421690579,1.315976770457466,-0.26427596295026057,-0.40362067250724104,-0.4764632413003318,1
245,IgG1,,0.17425217764355977,0.319075682298616,-0.7084927755562406,0.14854797863856573,-0.8087821688176005,0.1105365936999603,0.3062924032706136,0.1411959706787664,0.5256480937706446,-0.3266254145492393,0.5215442550889196,0.5378679731749155,-0.6656215072095192,-0.06106382311141617,0.340302254324921,,0.0,-0.7745017018352388,-0.47886894242846256,1.1952047237729735,1.7489300967539931,2.0410027464609124,2
246,IgG1,,-0.02952187490639793,0.40058927537340266,-0.6737171745740084,0.5892046630508366,-0.9062893572127106,0.430652393444421,0.2526464596311335,0.26507364484125606,0.6106534645318064,-0.3359202420647893,0.57468637953067,0.5384531011230927,-0.527222584417224,-0.07547508897723708,0.3920768615579957,,40.0,0.2549627549272416,0.08249434029246876,-0.00860851890100705,-0.11966815043737618,-0.18154630608985417,1
249,IgG1,2.0,0.45088066287596296,0.7142507441834066,2.0563079004006255,1.6168272055570763,-0.8914521920635612,-1.1058460006477158,0.022652110963425273,0.22149721089274463,0.2568133279942462,-0.09919025274033602,0.3102694547876509,0.5374512257626755,-0.5978177718920606,-0.01904669529539127,0.25760313746823926,,40.0,0.03055132476615428,0.7520386674190114,1.1315915549605582,1.0537148119155333,0.9856582570522078,2
250,IgG1,6.0,0.12679896577324407,-1.140305874700427,0.08261646526802602,-1.319263758130319,0.9418671036369594,1.4638114078155182,0.9473719790795888,1.1428474579914498,0.9168476907033974,1.483457068670019,0.9227615353164572,0.7068214233429034,2.366301729445202,0.6479784537077022,1.2129907317025665,,0.0,0.9300139631458157,1.5050390454094602,1.0716832265783958,1.005528901572086,0.9460947862083208,2
251,IgG1,5.0,0.49891305654840795,1.4048641662977357,0.2319592111489723,-0.6199186733736252,0.4788465843889128,0.5119715232257633,0.004469854949805973,1.021498606396198,0.7322215703725294,1.270092516676117,1.0171941697191893,0.5890442031217902,1.9166514860315234,0.8026743740995037,1.1812450104774732,0.0,10.0,0.2160749260942297,0.8993669204114988,0.40037136530024575,0.4194822035360826,0.4220520851810308,1
252,IgG1,2.0,0.41228215764440945,0.5883232598963959,-0.7743321538048819,-1.3530133702203193,-0.6789064944842584,0.40849555397970255,0.6370085081445696,0.5863907612964595,0.4620602415869323,-0.2962515921904368,0.668546031035267,0.5460612181608817,-0.18084485618455662,0.03774247617412103,0.6808533660484567,,0.0,0.6795689528202868,0.5598556735433319,0.33233376868745396,0.41516554472133116,0.4566415345016256,1
254,IgG1,,-1.75240591291133,-1.4114687419028997,-1.0366733460772746,-1.2047763683877353,-1.0231632012960798,0.17041631536268242,-2.3754334887570874,-1.7083128231380573,-0.9592073313564147,-0.9301393807047129,-2.306629728231845,0.5346019303991884,-0.915885784714414,-0.06137877492600937,-2.2906446533664764,,80.0,-1.1728822097601048,-0.8264445633605148,-0.8513189877158044,-0.7478866943896075,-0.6719821076598367,3
255,IgG1,,-1.9500939334915073,-1.017785945122308,-0.9625260199155522,-0.6195076935394492,0.13286065981000153,-1.551694321626113,-1.9114302119622488,-1.707800468838001,-2.114830565242845,-0.9307478741324526,-2.3078238408397063,0.5352009752260417,-0.9024449379169116,-0.06572248749918667,-2.3062386977896714,,20.0,-1.1728822097601048,-1.2157588580691343,-0.8951556141263319,-0.5225514521248419,-0.2925705532017232,3
256,IgG1,,0.8653903909987251,-1.0228528368783651,2.577625966902817,0.07792459492256261,3.504768336835501,-0.019879859420726016,0.6192395890183933,0.9662158586525178,0.45965610988539246,1.1298445792866982,-0.08084783263212494,0.5873573501835865,1.2093257535378275,0.2575470261342425,0.5201527865890181,,50.0,-0.7745017018352388,-0.8264445633605148,-1.264064580874197,-1.2743798351107352,-1.2523682980906108,3
257,IgG1,,0.6621511096030337,-0.6946644940811018,1.2843737991648356,0.19696600902774902,2.956925879154013,0.9667695601322096,0.7788196500969672,0.9922978740160137,0.31752294202346854,1.2722740350515078,0.08070441745776175,0.6220473828785837,1.6900240485933207,0.4141534918952116,0.6917620398312927,10.0,,-0.7745017018352388,-0.8264445633605148,-1.304688051987429,-1.1671580813383868,-1.063630585799653,3
259,IgG1,1.0,-0.04647344432022203,-0.2971353865212755,2.2042270590584105,1.3190390774098482,-0.5803243787696871,-0.25432543770490434,-0.9136097672581915,-0.03522487346766039,0.40105300672339955,-0.4464115190322808,0.16822401284280356,0.5391165335487402,-0.8308183051463138,-0.006038404555317072,0.02717844100176661,,100.0,-0.5321565924576336,-0.43713026946786016,-0.34435523950169955,-0.40832364570476476,-0.4376109045972203,3
266,IgG1,2.0,-1.8018046159150853,-1.2527370252919385,-0.9290409805663316,-0.6877775731419001,-0.8704652409386279,-2.5714164203424175,-2.1747813603346047,-1.7052116810136726,-1.6739038042800118,-0.929999843764973,-2.285603493735591,0.5345116625237936,-0.913293557041484,-0.1786961515976954,-2.2555515234295176,,60.0,-0.5321565924576336,-0.39979375354110486,-0.4490459140642434,-0.44092613830206906,-0.4284337851703265,3
267,IgG1,2.0,-1.7328318683079846,-1.5124249236514844,-0.8778372384922134,-0.9327524530066506,-0.8992550467230173,-1.052752019272384,-2.062712358141007,-1.709148382487722,-2.078089386149994,-0.9301156587466323,-2.3055907185614495,0.5344033236837954,-0.9099071703360796,-0.10681153172946997,-2.3030445815238725,0.0,,-0.7745017018352388,-0.7244989145806748,-0.7593727583306711,-0.48438523509376374,-0.3127632923834629,3
269,IgG1,2.0,0.8327875249377009,2.0033381499299345,3.3043601750425418,3.5506436503264696,1.4974325631520957,-1.688120266694345,0.04039713254165197,0.09914856750042891,-0.05422189956779747,-0.22023509771581892,0.30149465065476516,0.5352063856380109,-0.4322451228447146,-0.05061529504694097,0.1829884451346059,,60.0,0.06387463110456229,-0.06118998226393855,-0.6418949735552417,-0.48851831505500437,-0.3880712082226811,1
270,IgG1,,0.4748354812111726,2.2000290494853205,4.161002107262985,1.4108744818148826,2.2050342191378105,-0.7773550504670347,0.6224330466899636,-0.4420198066023528,-0.28457793176641016,-0.6086324968554494,-0.011306365991478346,0.5354606216394373,-0.8377080738953989,-0.16280700682298177,-0.12158068006578919,0.0,0.0,-0.7745017018352388,-0.8264445633605148,-0.753517499860243,-0.6899181794390838,-0.6382745115090238,3
273,IgG1,,-0.9025678820532074,0.7917712058354477,-0.08782236443900139,1.1978192988977028,-0.7048869133442677,-1.478226978088659,-5.962790070307409,-1.7084545073443467,-2.093624323948069,-0.9310214766322039,-2.3087779884501853,0.531323997281519,-0.9567033189321708,-0.27699594857338616,-2.335724831170788,,0.0,-0.28981148388508127,-0.25610943098469746,-0.015201476656416649,-0.07031574470987148,-0.10067650341602517,1
274,IgG1,,-2.0527004654668803,-2.8407054988091063,-1.0359012931823208,-0.9327524530066506,-0.5173066265092774,1.1242807694363988,-0.2717050856112741,-1.710261580934952,-2.2154213711273902,-0.9331794853310714,-2.3130746966380245,0.534450272843985,-0.9431851086424068,-0.17366515007642028,-2.305900098593364,0.0,60.0,-0.28981148388508127,-0.30681995441615084,-0.13431096575954243,-0.1984992329809922,-0.23150681440657409,1
275,IgG2b,,0.9809250839949019,-0.11759065214431312,-0.10585697630597839,2.6673332436199253,0.20170048686282324,-1.8084596262124617,-1.3416174193834447,-1.105139688953866,-0.7140556509724411,-1.3230108084742969,-1.2168507610284938,-0.10623426605088825,-0.8910087027218488,0.18150158083133053,-1.0159265044194647,,80.0,-0.39039379144163366,-0.5808145920242676,-0.4183556671553851,-0.5682251710678505,-0.6453098231603546,3
276,IgG2b,,-1.3105009080357468,-1.1628048344582993,-0.004981306865694381,-0.8526498001477676,0.4405497657336476,-1.6120667869735954,-1.4602145376450815,-1.4018766856184655,-1.3501738416245168,-1.3250207103674017,-1.2181121307322262,-0.11961084015081085,-0.9104801478699721,0.18838352415364112,-1.1851753240080234,,50.0,0.2360592275245236,0.09146618994735446,-0.3472828321062911,-0.442320958116808,-0.4902546827176035,1
278,IgG1,,-1.6036025030325196,-0.5619767497614644,-0.09108377485290278,0.6492420925756535,0.2756141633940546,-2.0883636911985115,-1.1553462714425877,-1.402110450257756,-1.3506366900008069,-1.3245624502774715,-1.2179723201868358,-0.11987641106367294,-0.9092836714310559,0.09703149720336572,-1.1852309202235392,,0.0,-0.21179378461145096,-0.23323897027625023,-0.16027111967532384,-0.2037811299855109,-0.22399587733425497,1
279,IgG1,,-1.531286992163665,-1.0551451865525914,-0.12444297922851928,-0.6488919214135676,0.10332820337468103,-1.2455869373701232,-1.0340930560217751,-1.4027319139298238,-1.3500555686115676,-1.324658721072979,-1.2176370658412887,-0.11989158998847314,-0.9093823211883691,0.10029153963874803,-1.1859252001125205,0.0,,-0.28981148388508127,-0.30681995441615084,-0.4080394784693441,-0.30874288357613516,-0.24498260715993006,1
280,IgG1,,-1.699156804810996,-0.9699031632902867,-0.3276626028746555,-0.8976921148474207,0.23363483792361414,0.16707114779077,-1.3709973695115198,-1.40202149169321,-1.3498716052700002,-1.3246326006372908,-1.2179450705221013,-0.11919450273781396,-0.9098432688958465,0.13544602396135502,-1.185874635149678,,0.0,0.03055132476615428,-0.03492840403564195,-0.35245590596396964,-0.35924812624320407,-0.3563126351924101,1
288,IgG1,,-1.6343938973610599,-1.0476518643715946,-0.2331427579902021,-0.8948996739336903,0.24428220912138635,-0.7699328371937691,-1.114957582494569,-1.402048385640352,-1.3500583845368646,-1.324379622993643,-1.2182235147189437,-0.11990828723593284,-0.9106050815653052,0.2218387825384799,-1.1850658221998864,,80.0,0.2160749260942297,0.25244024107717256,-0.4955547858303316,0.27898761939060085,0.7273821199433201,1
289,IgG1,,-1.550907547110984,-0.93706212161021,-0.2600618867377458,1.035416833768023,-0.03113245725018997,-0.36483109706974287,-0.5677237777973052,-1.4023952876419459,-1.3504057189540697,-1.3250289211843458,-1.2183272041811504,-0.11947278831906136,-0.91005450999871,0.20586212265125972,-1.1839106329819105,,80.0,-0.9360432001789629,-0.970128885916922,-0.8513189877158044,-0.6034602150289714,-0.4469927344217059,3
290,IgG1,,-1.5240779007878114,-0.7770795918017875,-0.2201916923360158,-0.49229298307273056,0.06482726244341672,-1.4893222771816481,-0.8862947855577821,-1.4026015321271228,-1.3503381238066137,-1.3250087674203639,-1.218324834054893,-0.11995762264551656,-0.9100714719892555,0.18784238952408533,-1.1820382449566862,,10.0,-0.7745017018352388,-0.8264445633605148,-0.7920640243222248,-0.7796170094940724,-0.755964727681101,3
291,IgG1,,1.4423756527447749,0.41854749350847215,-0.20223600065741698,0.24481522681365592,1.1078489556294409,1.7099421156434582,0.8521008107503362,-0.05247846775537669,0.08873811155879902,-0.2289178563840142,0.18564308472379576,0.6544743703877567,-0.8707830277704813,0.2765808789609449,-0.313318100810391,,90.0,-1.1728822097601048,-1.2157588580691343,-0.8006518973418792,-0.7121664491425523,-0.6458168764091952,3
298,IgG1,,1.4273416134650512,-0.09244357388613442,-7.402888427436734e-05,-0.8872624577497775,-0.17532859866486197,1.023462536015042,0.5729958512795815,0.5344829936679082,0.49743063135149174,0.1359651658235748,0.5483407460027948,1.0795156702131619,-0.2675927009410834,0.12233489588982022,0.29637124090421046,,10.0,1.1776565991817523,1.0445585581702337,-1.2076705992262762,-1.1233859192141729,-1.0528106628898488,1
301,IgG1,,-1.7002666373765696,-1.2198987107385606,-0.32985674925696473,0.19762112122824763,-0.13638355082355627,-1.0500661505180886,-1.0743781777558363,-1.4023042447150114,-1.350132538971166,-1.324773654992696,-1.2166767411703396,-0.11957973787385325,-0.9104539282684811,0.28420212652202004,-1.1859117159595565,,10.0,-0.21179378461145096,-0.13687405281548184,0.19464648104869367,0.39873724874879873,0.5118816254195035,1
310,IgG1,,0.36434558469032347,0.3560660190747554,-0.019397187608196382,-0.8664297372089507,-0.22013214949985208,3.6806858329954553,-1.0080247196886005,0.4845895602480594,0.46709538023972963,0.002101553526090777,0.3102665593964895,-0.11963739211230966,-0.9099789538939104,0.10044642002167162,0.45056373309387276,,10.0,-1.1728822097601048,-1.619539207996062,-0.574823449842873,-0.763455929910324,-0.8593200008094746,3
311,IgG1,,-0.47455131040795523,0.5737931158377757,0.07055695500859012,-0.603652401099956,0.5953403291150986,-0.44995356806187636,-0.2840311855449188,-0.3497323253457778,-0.13862250002945747,-0.8017208972672437,-0.37478183693816963,-0.11947582209417065,-0.9107639598220968,0.09807800999041692,-0.3390455518459518,,20.0,-1.1728822097601048,-0.970128885916922,-0.8229254548052983,-0.986306188991331,-1.0622627745998612,3
312,IgG1,,0.2238490168695096,-0.028360092041444716,0.8344008980412838,0.3975138421659881,0.14014362668433294,-0.5299149162939093,0.24861882769205007,0.6687586937428962,0.7520128009897019,0.790803877058466,0.7373141034713673,-0.11854666587964935,-0.910819493242966,0.09718656126204032,0.6882585668134263,,0.0,-1.1728822097601048,-1.619539207996062,-1.0360177433592703,-1.2810235204441671,-1.399940873765278,3
313,IgG1,,0.6419455159760178,0.8596967384750719,0.14428469734012972,0.9810344272812942,0.10989488511716743,0.5733547854663685,0.9013391902068708,0.3650445027701047,0.32571049936282703,0.388698084289712,0.42485275215177326,0.8133013941076954,-0.4253758942250017,0.08966697259292342,0.2960930322991562,0.0,20.0,-1.1728822097601048,-1.619539207996062,-1.093881764902681,-1.3421257834330254,-1.462244622490026,3
320,IgG1,,-1.5217661271846186,-1.0748725759793056,0.3042422912396007,0.4236241657064748,0.10623481425862062,-1.9239183837196674,-1.0259733309117756,-1.4027250151652397,-1.350309021195732,-1.3239580638024255,-1.2180564418930155,-0.11952891556709776,-0.9095364717641752,0.08575487516402702,-1.1880208968034587,,0.0,-0.7745017018352388,-0.23323897027625023,-0.36529180816591095,-0.5815829359341222,-0.6975821493614265,3
321,IgG1,,1.007965080174996,0.6887970305036375,0.18519659486062973,0.6628278159132004,-0.04784345355120237,0.6364737406631462,0.8813324812871302,0.7509215873045354,0.9030959653833961,0.9612630354085652,0.7756117023279855,0.6381055485474605,1.0837851228638617,0.10318857076885542,0.9540695260833892,0.0,,-0.39039379144163366,-0.36601876699838404,-0.36071641689489076,-0.45894122420711536,-0.5081553114159638,3
339,IgG1,,-0.38890089738223654,-0.7220756166173511,0.33635043397524017,0.23496223814661962,0.07354040486815462,-0.6874127443633017,-0.2534386766879227,0.2678224496476882,0.41006527443507274,0.1809972432737503,0.3359989248847789,-0.11986047359346134,-0.9109027964401097,0.09036656244298562,0.2810630952190021,,30.0,2.7660732132215697,2.3728067210825534,2.1995721945617484,1.9440340124978701,1.7553941797015862,2
341,IgG1,,0.08077037619394088,-0.5159592222715728,0.37265044529865043,0.8229786479537593,-0.009248356293050772,-0.7218903905628977,-0.2546593884702109,-0.3069884330814573,-0.19509237009749228,-0.4313813382777032,-0.6330182642799854,-0.11971781357726766,-0.9102611482732231,0.08302311206905932,-0.749631512405966,,0.0,2.6623252842043454,2.3728067210825534,2.1995721945617484,1.9440340124978701,1.7553941797015862,2
342,IgG1,,-0.03060420080782493,-0.4141340950102607,0.25080764823043344,-0.2880052935542542,0.20003625571310343,-0.5895632022953415,-0.8399205173502295,0.44415243647361907,0.7713544973872906,0.19651913390888529,0.6067695766981037,-0.11922710193158485,-0.9101917522981068,0.08640542473249123,0.4033306760171251,,0.0,2.7660732132215697,2.3728067210825534,2.1995721945617484,1.9440340124978701,1.7553941797015862,2
351,IgG1,,0.950573927384136,0.46941188426604286,0.09556653771079732,1.6540355431032618,-0.16129079091430595,1.5543408280311106,1.1212753006065745,0.2682643560866082,0.47940899155197175,0.1404289235076637,0.25466628068197866,0.349587891227525,0.2906068401232329,0.09139341569438292,0.13233200563306433,,90.0,-1.1728822097601048,-1.619539207996062,-0.4425407685864344,-0.6743658057483081,-0.7975051678228585,3
